time;Channel_01;Channel_02;Channel_03;Channel_04;Channel_05;Channel_06;Channel_07;Channel_08;Channel_09;Channel_10;Channel_11;Channel_12;Channel_13;Channel_14;Channel_15;Channel_16;Channel_17;Channel_18;Channel_19;Channel_20;Channel_21;Channel_22;Channel_23;Channel_24;empty_spacer;Channel_26;Channel_27;Channel_28;Channel_29;zero_JT;one_JT;two_JT;three_JT;four_JT;five_JT;Channel_36;Channel_37;Channel_38;Channel_39;Channel_40;Channel_41;Channel_42;Channel_43;Channel_44;Channel_45;Channel_46;Channel_47;Channel_48;R_VastLat;R_RectFem;R_VastMed;R_BicepFem;R_SemiT;L_MedGastroc;L_LatQuad;L_LatGastroc;L_GlutMed;L_RectFem;R_MedGastroc;R_RectFem_2;L_SemiT;R_BicepsFem;R_LGastroc;R_VL
1,094;0,34714280627667904;-0,07248029578477144;0,7591363973915577;-0,7820248603820801;0,24032965302467346;0,36240185145288706;0,7667658850550652;0,36240185145288706;0,26321818586438894;-0,06485078483819962;0,5989166907966137;0,13351649977266788;-10,837719589471817;-43,07240545749664;-75,30708909034729;59,67422127723694;-5,695429816842079;-7,602807879447937;0,8125429973006248;-0,35477220080792904;0,28610669542104006;-0,30136562418192625;0,34714280627667904;-0,1716639380902052;-1,4248111248016357;-1,623483657836914;-1,6575112342834473;-1,6550698280334473;-1,6024261713027954;-1,6344701051712036;-1,6547646522521973;-1,6451514959335327;-0,08415350317955017;-0,13694971799850464;-0,030441749840974808;-0,03303578495979309;-0,027237355709075928;0,04921034350991249;0,10032806545495987;-0,03013657033443451;-0,21309223771095276;0,1252002716064453;-0,08812085539102554;-0,0634012371301651;-0,024948501959443092;-0,04264896735548973;-0,07682918012142181;-0,06141756474971771;-1,1306172609329224;-1,159609317779541;-1,154879093170166;-1,240177035331726;-1,1295491456985474;-1,1519798040390015;-1,158846378326416;-1,245365023612976;-2,059281349182129;-2,113298177719116;-2,1380178928375244;-2,1219959259033203;-2,076524019241333;-2,117112874984741;-2,1436636447906494;-2,1345083713531494
1,095;0,17929357709363103;-0,041962251998484135;0,7743954192847013;-0,7743952795863152;0,17166405450552702;0,4234379157423973;1,1253530159592628;0,6370642222464085;0,06485090125352144;0,04959187936037779;0,6752117071300745;0,3089952515438199;-10,921645164489746;-43,33943426609039;-75,26131272315979;59,64370369911194;-5,7869840413331985;-7,633325457572937;0,8735790848731995;-0,19455247092992067;0,37766085006296635;-0,27084758039563894;0,5378806032240391;-0,15640491619706154;-1,4257266521453857;-1,624551773071289;-1,6576638221740723;-1,6561379432678223;-1,6019684076309204;-1,6340123414993286;-1,6553750038146973;-1,6472877264022827;-0,08278019726276398;-0,13557641208171844;-0,02983138896524906;-0,03456168621778488;-0,02510109171271324;0,04890516400337219;0,10185396671295166;-0,031204700469970703;-0,21156634390354156;0,1284046620130539;-0,08766308426856995;-0,0637064203619957;-0,02525368332862854;-0,04249637573957443;-0,07698176801204681;-0,06218051537871361;-1,1326009035110474;-1,1603723764419556;-1,155642032623291;-1,241855502128601;-1,1295491456985474;-1,1521323919296265;-1,159914493560791;-1,245365023612976;-2,056382179260254;-2,110246419906616;-2,1355764865875244;-2,1215381622314453;-2,074540376663208;-2,114366292953491;-2,1412222385406494;-2,1332876682281494
1,096;0,18692307639867067;-0,10299833957105875;0,8506905287504196;-0,8125428110361099;0,20218209829181433;0,37003131583333015;1,3694972731173038;1,1940184980630875;-0,20981149282306433;-0,03433274105191231;0,9193561039865017;0,553139578551054;-10,837719589471817;-43,75143051147461;-75,07057189941406;59,51399803161621;-5,764095485210419;-7,579918950796127;1,0032807476818562;-0,30136562418192625;0,09536894503980875;-0,24795904755592346;0,44632647186517715;-0,3089951351284981;-1,4246585369110107;-1,624246597290039;-1,6576638221740723;-1,6550698280334473;-1,6027313470840454;-1,6337071657180786;-1,6549172401428223;-1,6451514959335327;-0,08415350317955017;-0,13862821459770203;-0,02861066721379757;-0,03425650671124458;-0,026321813464164734;0,04905775561928749;0,10185396671295166;-0,02845807746052742;-0,20988784730434418;0,1285572648048401;-0,09010452777147293;-0,0641641914844513;-0,024948501959443092;-0,04158083721995354;-0,07591363787651062;-0,06172274425625801;-1,1300069093704224;-1,158693790435791;-1,155031681060791;-1,240634799003601;-1,1292439699172974;-1,1513694524765015;-1,159304141998291;-1,245212435722351;-2,060807228088379;-2,115281820297241;-2,1401541233062744;-2,1226062774658203;-2,076981782913208;-2,1175708770751953;-2,1421377658843994;-2,1342031955718994
1,097;0,32425427343696356;-0,11062785051763058;0,8583200164139271;-0,8201723918318748;0,31662476249039173;0,3852903610095382;1,4686808921396732;1,7204547300934792;-0,7286182604730129;0,034332857467234135;1,3389792293310165;0,9193561039865017;-10,959792137145996;-44,117650389671326;-74,94087219238281;59,46822166442871;-5,657282471656799;-7,503624260425568;0,9575037285685539;-0,35477220080792904;0,31662476249039173;-0,2555885585024953;0,4234379157423973;-0,19455247092992067;-1,4231326580047607;-1,623025894165039;-1,6576638221740723;-1,6561379432678223;-1,6022735834121704;-1,6341649293899536;-1,6549172401428223;-1,6460670232772827;-0,08491645753383636;-0,13771267235279083;-0,029373617842793465;-0,0322728306055069;-0,028000306338071823;0,0481422133743763;0,10399023443460464;-0,030899520963430405;-0,21019302308559418;0,1284046620130539;-0,08918898552656174;-0,0629434660077095;-0,024185551330447197;-0,04112306609749794;-0,07530327141284943;-0,06019684299826622;-1,1319905519485474;-1,159456729888916;-1,155184268951416;-1,240024447441101;-1,1292439699172974;-1,1521323919296265;-1,158846378326416;-1,245670199394226;-2,060502052307129;-2,114824056625366;-2,1392385959625244;-2,1235218048095703;-2,077744722366333;-2,1184864044189453;-2,1433584690093994;-2,1354238986968994
1,098;0,40054935961961746;-0,1182573614642024;0,7209888659417629;-0,7515067234635353;0,14877552166581154;0,43106740340590477;1,57549399882555;2,5749599561095238;-1,338979136198759;0,11825747787952423;2,040894329547882;1,2626840732991695;-10,929274559020996;-44,6669727563858;-74,75013136863708;59,54451560974121;-5,64202293753624;-7,518883049488068;0,9575037285685539;-0,19455247092992067;0,2555886749178171;-0,27084758039563894;0,4615854471921921;-0,17929344903677702;-1,4263371229171753;-1,624094009399414;-1,6573586463928223;-1,6564431190490723;-1,6027313470840454;-1,6347752809524536;-1,6556801795959473;-1,6477454900741577;-0,08186465501785278;-0,13649195432662964;-0,029526207596063614;-0,033798735588788986;-0,0237277802079916;0,0481422133743763;0,10231173783540726;-0,030899520963430405;-0,21187151968479156;0,1294727921485901;-0,08705271780490875;-0,06553749740123749;-0,027389945462346077;-0,043259330093860626;-0,07774471491575241;-0,0626382827758789;-1,1292439699172974;-1,157778263092041;-1,153505802154541;-1,240939974784851;-1,1283283233642578;-1,152742862701416;-1,159304141998291;-1,245670199394226;-2,061417579650879;-2,116502523422241;-2,1425955295562744;-2,1271839141845703;-2,079575777053833;-2,1194019317626953;-2,1457998752593994;-2,1361868381500244
1,099;0,34714280627667904;-0,14114589430391788;0,7438773289322853;-0,7515067234635353;0,3013657405972481;0,35477234050631523;1,6136415302753448;3,6812391132116318;-2,4834059178829193;0,2555886749178171;2,9182879254221916;1,735713705420494;-10,959792137145996;-45,02555727958679;-74,68146681785583;59,28511619567871;-5,64202293753624;-7,3739223182201385;1,0109102353453636;-0,3166246460750699;0,35477234050631523;-0,40054926648736;0,46921498142182827;-0,41580828838050365;-1,4231326580047607;-1,623941421508789;-1,6579689979553223;-1,6558327674865723;-1,6018158197402954;-1,6346226930618286;-1,6558327674865723;-1,6453040838241577;-0,08384832739830017;-0,13588158786296844;-0,03028916008770466;-0,03303578495979309;-0,029221028089523315;0,04936293512582779;0,10078583657741547;-0,031052110716700554;-0,21141375601291656;0,13008315861225128;-0,08812085539102554;-0,06202792376279831;-0,0237277802079916;-0,04097047448158264;-0,07560845464468002;-0,06065461412072182;-1,1309224367141724;-1,157015323638916;-1,153505802154541;-1,238651156425476;-1,1280231475830078;-1,1516746282577515;-1,158388614654541;-1,245517611503601;-2,058976173400879;-2,112993001937866;-2,1389334201812744;-2,1227588653564453;-2,077744722366333;-2,1187915802001953;-2,1444265842437744;-2,1363394260406494
1,1;0,27084769681096077;-0,03433274105191231;0,8735790848731995;-0,9422445669770241;0,3013657405972481;0,5302510689944029;1,7967499792575836;4,924849420785904;-3,788052126765251;0,39291987195611;4,1771575808525085;2,4223696440458298;-11,013198643922806;-45,55962383747101;-74,50599074363708;59,37666893005371;-5,664911866188049;-7,1602962911129;0,9727627038955688;-0,33188366796821356;0,17929357709363103;-0,3395131789147854;0,39291987195611;-0,2327000256627798;-1,4254214763641357;-1,625314712524414;-1,6575112342834473;-1,6561379432678223;-1,6031891107559204;-1,6350804567337036;-1,6558327674865723;-1,6474403142929077;-0,08064392954111099;-0,13847562670707703;-0,02983138896524906;-0,0321202427148819;-0,025711452588438988;0,05058365687727928;0,10231173783540726;-0,0318150632083416;-0,21232929825782776;0,1261158138513565;-0,08690012991428375;-0,06492713838815689;-0,02708476409316063;-0,043564509600400925;-0,07743953913450241;-0,06218051537871361;-1,1315327882766724;-1,158236026763916;-1,154268741607666;-1,240482211112976;-1,1280231475830078;-1,1515220403671265;-1,159456729888916;-1,244144320487976;-2,057908058166504;-2,111009359359741;-2,1372549533843994;-2,1229114532470703;-2,076066255569458;-2,116807699203491;-2,1432058811187744;-2,1352713108062744
1,101;0,2555886749178171;-0,17929344903677702;1,0185398161411285;-0,7667657919228077;0,31662476249039173;0,43869693763554096;1,9493401050567627;6,343938410282135;-5,756466090679169;0,6752117071300745;6,130312010645866;3,192950412631035;-11,120012402534485;-45,826661586761475;-74,32287335395813;59,23933982849121;-5,710688978433609;-7,1602962911129;0,9193561039865017;-0,24795904755592346;0,34714280627667904;-0,30136562418192625;0,3852903610095382;-0,2021819818764925;-1,4237430095672607;-1,624094009399414;-1,6572060585021973;-1,6553750038146973;-1,6030365228652954;-1,6350804567337036;-1,6561379432678223;-1,6477454900741577;-0,08354314416646957;-0,13649195432662964;-0,029678799211978912;-0,03501945734024048;-0,028000306338071823;0,0481422133743763;0,10124360769987106;-0,02998397871851921;-0,21004043519496918;0,12977798283100128;-0,08979934453964233;-0,06691081076860428;-0,028152896091341972;-0,04493781924247742;-0,0791180282831192;-0,0641641914844513;-1,1318379640579224;-1,157778263092041;-1,154421329498291;-1,240482211112976;-1,1286334991455078;-1,1510642766952515;-1,159151554107666;-1,244449496269226;-2,058213233947754;-2,111772298812866;-2,1374075412750244;-2,1224536895751953;-2,075761079788208;-2,116044759750366;-2,1425955295562744;-2,1346609592437744
1,102;0,2555886749178171;-0,20981149282306433;0,9346151724457741;-0,8354313671588898;0,27847723104059696;0,3089952515438199;2,5825895369052887;8,159761130809784;-8,77012312412262;0,9269855916500092;9,067673981189728;4,0703438222408295;-11,074235290288925;-46,31494581699371;-74,12450909614563;59,10200476646423;-5,710688978433609;-7,2289615869522095;0,8583200164139271;-0,33188366796821356;0,32425427343696356;-0,20981149282306433;0,46921498142182827;-0,27084758039563894;-1,4240481853485107;-1,623483657836914;-1,6573586463928223;-1,6552224159240723;-1,6027313470840454;-1,6350804567337036;-1,6569008827209473;-1,6471351385116577;-0,08354314416646957;-0,13267719745635986;-0,031357292085886;-0,03364614397287369;-0,02693217433989048;0,049973294138908386;0,10337987542152405;-0,030594339594244957;-0,21202410757541656;0,12993057072162628;-0,08995193243026733;-0,0637064203619957;-0,024948501959443092;-0,04295414686203003;-0,07743953913450241;-0,0626382827758789;-1,1321431398391724;-1,158236026763916;-1,154421329498291;-1,239414095878601;-1,1278705596923828;-1,1510642766952515;-1,157778263092041;-1,244296908378601;-2,059281349182129;-2,112687826156616;-2,1380178928375244;-2,1213855743408203;-2,076066255569458;-2,116960287094116;-2,1419851779937744;-2,1343557834625244
1,103;0,2479591639712453;-0,05722127389162779;0,8354315534234047;-1,0795758105814457;0,23270014207810163;0,553139578551054;3,345540538430214;10,723277926445007;-13,324940204620361;1,4534219168126583;13,279163837432861;5,5123221129179;-11,081864684820175;-46,67353332042694;-73,93377423286438;59,03334021568298;-5,64202293753624;-7,12977796792984;0,9040971286594868;-0,40054926648736;0,3089952515438199;-0,27847709134221077;0,3395132953301072;-0,2632180694490671;-1,4248111248016357;-1,625162124633789;-1,6572060585021973;-1,6559853553771973;-1,6027313470840454;-1,6349278688430786;-1,6572060585021973;-1,6474403142929077;-0,08339055627584457;-0,13694971799850464;-0,029068438336253166;-0,03303578495979309;-0,024490730836987495;0,04905775561928749;0,10139620304107666;-0,029678799211978912;-0,20866712927818298;0,1271839439868927;-0,09010452777147293;-0,0634012371301651;-0,02555886283516884;-0,04234378784894943;-0,07698176801204681;-0,06187533587217331;-1,1293965578079224;-1,157930850982666;-1,154268741607666;-1,240939974784851;-1,1277179718017578;-1,1510642766952515;-1,158998966217041;-1,243839144706726;-2,061417579650879;-2,115892171859741;-2,1418325901031494;-2,1267261505126953;-2,078049898147583;-2,1187915802001953;-2,1439688205718994;-2,1348135471343994
1,104;0,3395132953301072;-0,10299833957105875;0,7591363973915577;-0,8278018794953823;0,1945525873452425;0,5073625594377518;3,9101243019104004;14,202333986759186;-19,9931338429451;2,1095598116517067;19,66506391763687;7,2365909814834595;-11,135271191596985;-47,07026779651642;-73,69726300239563;59,00282263755798;-5,64965233206749;-7,06111267209053;0,9727627038955688;-0,24032953660935163;0,36240185145288706;-0,2632180694490671;0,4615854471921921;-0,24795904755592346;-1,4251163005828857;-1,624551773071289;-1,6572060585021973;-1,6558327674865723;-1,6022735834121704;-1,6359959840774536;-1,6576638221740723;-1,6485084295272827;-0,08094911277294159;-0,13756008446216583;-0,03028916008770466;-0,03318837285041809;-0,025711452588438988;0,048599984496831894;0,09910734742879868;-0,03440909460186958;-0,21004043519496918;0,1268787682056427;-0,08964675664901733;-0,0646219551563263;-0,026169223710894585;-0,043411917984485626;-0,07743953913450241;-0,06187533587217331;-1,1321431398391724;-1,157778263092041;-1,153810977935791;-1,240329623222351;-1,1281757354736328;-1,1507591009140015;-1,158693790435791;-1,244907259941101;-2,059128761291504;-2,113603353500366;-2,1410696506500244;-2,1267261505126953;-2,078202486038208;-2,1192493438720703;-2,1439688205718994;-2,1361868381500244
1,105;0,24032965302467346;-0,14114589430391788;1,026169303804636;-0,9498740546405315;0,37766085006296635;0,36240185145288706;4,398413002490997;18,20782721042633;-28,133821487426758;2,6054780930280685;27,309834957122803;9,197375178337097;-11,081864684820175;-47,627222537994385;-73,49889278411865;58,81208777427673;-5,59624619781971;-6,961928308010101;0,9117266163229942;-0,33188366796821356;0,28610669542104006;-0,3089951351284981;0,43869693763554096;-0,17929344903677702;-1,4266422986984253;-1,625619888305664;-1,6581215858459473;-1,6552224159240723;-1,6022735834121704;-1,6350804567337036;-1,6570534706115723;-1,6472877264022827;-0,08400091528892517;-0,13725490868091583;-0,031052110716700554;-0,03349355608224869;-0,026016633957624435;0,05058365687727928;0,09971770644187927;-0,03013657033443451;-0,21202410757541656;0,1274891197681427;-0,08979934453964233;-0,06141756474971771;-0,02357519045472145;-0,040512703359127045;-0,07560845464468002;-0,059281300753355026;-1,1293965578079224;-1,157015323638916;-1,153810977935791;-1,238956332206726;-1,1278705596923828;-1,1501487493515015;-1,158541202545166;-1,244144320487976;-2,062027931213379;-2,116197347640991;-2,1410696506500244;-2,1253528594970703;-2,079880952835083;-2,1201648712158203;-2,1456472873687744;-2,1371023654937744
1,106;0,13351649977266788;-0,16403442714363337;0,8125429973006248;-0,7209887728095055;0,3013657405972481;0,36240185145288706;5,397878959774971;22,175173461437225;-35,92355251312256;3,330281749367714;34,22217071056366;11,188677698373795;-11,081864684820175;-48,03158640861511;-73,3081579208374;58,78919959068298;-5,55046908557415;-6,870374828577042;0,9193561039865017;-0,36240173503756523;0,40054935961961746;-0,3471426898613572;0,4844740033149719;-0,3471426898613572;-1,4255740642547607;-1,626230239868164;-1,6582741737365723;-1,6569008827209473;-1,6030365228652954;-1,6353856325149536;-1,6567482948303223;-1,6495765447616577;-0,08262760192155838;-0,13801784813404083;-0,031204700469970703;-0,03501945734024048;-0,025711452588438988;0,049820706248283386;0,10261692106723785;-0,031204700469970703;-0,21355001628398895;0,1264209896326065;-0,08781567215919495;-0,06584268063306808;-0,027542535215616226;-0,043717097491025925;-0,07743953913450241;-0,06172274425625801;-1,1300069093704224;-1,157320499420166;-1,153505802154541;-1,240177035331726;-1,1277179718017578;-1,1510642766952515;-1,158846378326416;-1,244144320487976;-2,061112403869629;-2,115739583969116;-2,1415274143218994;-2,1273365020751953;-2,079728364944458;-2,1210803985595703;-2,1464102268218994;-2,1374075412750244
1,107;0,23270014207810163;-0,10299833957105875;0,9040971286594868;-0,8354313671588898;0,31662476249039173;0,4844740033149719;7,015335559844971;25,089645385742188;-40,97428917884827;3,8948655128479004;38,6549174785614;12,478065490722656;-10,936903953552246;-48,38254451751709;-73,07927012443542;58,537423610687256;-5,60387559235096;-6,824597716331482;0,949874147772789;-0,41580828838050365;0,21744112018495798;-0,27847709134221077;0,4539559595286846;-0,39291977882385254;-1,4240481853485107;-1,625467300415039;-1,6584267616271973;-1,6561379432678223;-1,6022735834121704;-1,6346226930618286;-1,6567482948303223;-1,6469825506210327;-0,08171206712722778;-0,13496604561805725;-0,0322728306055069;-0,03334096446633339;-0,026321813464164734;0,049973294138908386;0,10002288967370987;-0,03334096446633339;-0,21385519206523895;0,1290150284767151;-0,09254597127437592;-0,0632486492395401;-0,024338141083717346;-0,041886016726493835;-0,07560845464468002;-0,06019684299826622;-1,1318379640579224;-1,157930850982666;-1,153658390045166;-1,239108920097351;-1,1277179718017578;-1,1503013372421265;-1,158083438873291;-1,244754672050476;-2,061417579650879;-2,114366292953491;-2,1403067111968994;-2,1244373321533203;-2,079880952835083;-2,1195545196533203;-2,1456472873687744;-2,1377127170562744
1,108;0,18692307639867067;-0,09536883444525301;0,7438773289322853;-0,8201723918318748;0,29373622965067625;0,40817889384925365;8,693827688694;26,676586270332336;-42,66040921211243;3,94064262509346;40,09689390659332;13,4927898645401;-10,929274559020996;-48,90897870063782;-72,86564707756042;58,453500270843506;-5,62676414847374;-6,809338182210922;0,9803921915590763;-0,27847709134221077;0,3089952515438199;-0,2021819818764925;0,37766085006296635;-0,3166246460750699;-1,4277104139328003;-1,625162124633789;-1,6594948768615723;-1,6570534706115723;-1,6028839349746704;-1,6349278688430786;-1,6556801795959473;-1,6475929021835327;-0,08491645753383636;-0,13481345772743225;-0,02998397871851921;-0,035477228462696075;-0,027237355709075928;0,0481422133743763;0,10215914994478226;-0,03013657033443451;-0,21126115322113037;0,1262684017419815;-0,09147784113883972;-0,06477455049753189;-0,026016633957624435;-0,04249637573957443;-0,07713435590267181;-0,06172274425625801;-1,1304646730422974;-1,159456729888916;-1,154268741607666;-1,239719271659851;-1,1280231475830078;-1,152285099029541;-1,158541202545166;-1,244754672050476;-2,059586524963379;-2,113145589828491;-2,1381704807281494;-2,1226062774658203;-2,077134370803833;-2,1184864044189453;-2,1442739963531494;-2,1369497776031494
1,109;0,26321818586438894;0,08773943991400301;0,8354315534234047;-0,8659494109451771;0,27847723104059696;0,5073625594377518;10,173951834440231;26,14251971244812;-42,08819568157196;3,643091395497322;39,10505771636963;13,195239007472992;-10,952162742614746;-49,298083782196045;-72,56046533584595;58,30853581428528;-5,5428396910429;-6,801708787679672;0,8659495040774345;-0,27847709134221077;0,20981160923838615;-0,13351638335734606;0,4615854471921921;-0,1716639380902052;-1,4261845350265503;-1,626382827758789;-1,6590371131896973;-1,6578164100646973;-1,6027313470840454;-1,6359959840774536;-1,6556801795959473;-1,6475929021835327;-0,08049134165048599;-0,13725490868091583;-0,02861066721379757;-0,0318150632083416;-0,02525368332862854;0,05134660750627518;0,10551613569259644;-0,0321202427148819;-0,20943008363246918;0,1277943104505539;-0,09086747467517853;-0,06569009274244308;-0,02677958458662033;-0,04432746022939682;-0,07820248603820801;-0,0637064203619957;-1,1327534914016724;-1,160067081451416;-1,155336856842041;-1,241245150566101;-1,1290913820266724;-1,153048038482666;-1,159914493560791;-1,245212435722351;-2,056534767150879;-2,110551595687866;-2,1351187229156494;-2,1215381622314453;-2,074082612991333;-2,116197347640991;-2,1419851779937744;-2,1348135471343994
1,11;0,27847723104059696;-0,011444208212196827;0,7133593782782555;-0,9346149861812592;0,20218209829181433;0,4539559595286846;11,356527358293533;24,43350851535797;-40,05111753940582;3,2845046371221542;36,968794465065;12,249179929494858;-10,883497446775436;-49,664297699928284;-72,4307656288147;58,15594792366028;-5,5123221129179;-6,6033415496349335;0,8354315534234047;-0,29373608995229006;0,34714280627667904;-0,37003124598413706;0,4615854471921921;-0,32425415702164173;-1,4234378337860107;-1,624704360961914;-1,6593422889709473;-1,6569008827209473;-1,6028839349746704;-1,6352330446243286;-1,6553750038146973;-1,6457618474960327;-0,08293278515338898;-0,13679713010787964;-0,02998397871851921;-0,03349355608224869;-0,02830548584461212;0,05073624849319458;0,10536354780197144;-0,029678799211978912;-0,21156634390354156;0,1255054473876953;-0,09010452777147293;-0,06599526852369308;-0,026474405080080032;-0,04402228072285652;-0,0783550813794136;-0,0635538250207901;-1,1333638429641724;-1,1605249643325806;-1,155489444732666;-1,240482211112976;-1,1292439699172974;-1,1516746282577515;-1,159151554107666;-1,245212435722351;-2,057450294494629;-2,110399007797241;-2,1349661350250244;-2,1192493438720703;-2,073624849319458;-2,114518880844116;-2,1409170627593994;-2,1328299045562744
1,111;0,3395132953301072;-0,11062785051763058;0,6675822660326958;-0,8125428110361099;0,12588698882609606;0,4844740033149719;12,188144028186798;21,30540907382965;-37,29686439037323;2,834363281726837;34,45105850696564;10,753795504570007;-10,776684433221817;-49,93896484375;-72,08744287490845;58,02624821662903;-5,51995150744915;-6,473639607429504;0,9575037285685539;-0,36240173503756523;0,3318837843835354;-0,40817875415086746;0,40054935961961746;-0,28610662557184696;-1,4246585369110107;-1,624704360961914;-1,6585793495178223;-1,6578164100646973;-1,6025787591934204;-1,6353856325149536;-1,6543068885803223;-1,6454566717147827;-0,08659495413303375;-0,13649195432662964;-0,02861066721379757;-0,03364614397287369;-0,025864042341709137;0,048447392880916595;0,10337987542152405;-0,028152896091341972;-0,2080567628145218;0,13023574650287628;-0,08979934453964233;-0,0632486492395401;-0,024338141083717346;-0,04112306609749794;-0,07621881365776062;-0,06157015264034271;-1,1319905519485474;-1,159609317779541;-1,155184268951416;-1,240634799003601;-1,1290913820266724;-1,153048038482666;-1,159456729888916;-1,245365023612976;-2,056687355041504;-2,109941244125366;-2,1342031955718994;-2,1183338165283203;-2,072709321975708;-2,113603353500366;-2,1393911838531494;-2,1319141387939453
1,112;0,27084769681096077;-0,10299833957105875;0,8125429973006248;-0,8278018794953823;0,28610669542104006;0,5455100908875465;12,569619715213776;18,28412264585495;-34,51209366321564;2,4681467562913895;31,795987486839294;9,197375178337097;-10,791943222284317;-50,35858750343323;-71,88906669616699;57,82787799835205;-5,5428396910429;-6,527046859264374;0,8888380602002144;-0,28610662557184696;0,31662476249039173;-0,29373608995229006;0,4615854471921921;-0,2632180694490671;-1,4237430095672607;-1,624094009399414;-1,6584267616271973;-1,6581215858459473;-1,6039520502090454;-1,6356908082962036;-1,6553750038146973;-1,6462196111679077;-0,08491645753383636;-0,13572899997234344;-0,02876325696706772;-0,033951323479413986;-0,026321813464164734;0,048599984496831894;0,10185396671295166;-0,03013657033443451;-0,2066834568977356;0,1288624405860901;-0,09102007001638412;-0,06706340610980988;-0,028152896091341972;-0,045243002474308014;-0,0786602571606636;-0,0637064203619957;-1,1304646730422974;-1,158998966217041;-1,155031681060791;-1,242008090019226;-1,1298543214797974;-1,153200626373291;-1,1602197885513306;-1,244907259941101;-2,058976173400879;-2,113450765609741;-2,1380178928375244;-2,1229114532470703;-2,074692964553833;-2,115281820297241;-2,1410696506500244;-2,1320667266845703
1,113;0,23270014207810163;-0,07248029578477144;0,8278019726276398;-0,9193560108542442;0,3318837843835354;0,46921498142182827;12,806133925914764;15,03395140171051;-31,933316588401794;1,9645990803837776;29,26298975944519;7,717250287532806;-10,639353096485138;-50,56458115577698;-71,56862616539001;57,59899020195007;-5,359731242060661;-6,466010212898254;0,9422446601092815;-0,22507051471620798;0,39291987195611;-0,38529024459421635;0,4539559595286846;-0,39291977882385254;-1,4223697185516357;-1,623331069946289;-1,6579689979553223;-1,6567482948303223;-1,6031891107559204;-1,6361485719680786;-1,6544594764709473;-1,6445411443710327;-0,08491645753383636;-0,13740749657154083;-0,032578013837337494;-0,03318837285041809;-0,02525368332862854;0,05104142799973488;0,10337987542152405;-0,0321202427148819;-0,20912489295005798;0,1293202042579651;-0,08827344328165054;-0,06553749740123749;-0,02708476409316063;-0,04295414686203003;-0,07759212702512741;-0,0626382827758789;-1,1326009035110474;-1,159151554107666;-1,154421329498291;-1,240177035331726;-1,1295491456985474;-1,1521323919296265;-1,159456729888916;-1,245517611503601;-2,056077003479004;-2,109483480453491;-2,1345083713531494;-2,1186389923095703;-2,073777437210083;-2,114824056625366;-2,1407644748687744;-2,1322193145751953
1,114;0,08773943991400301;0,034332857467234135;0,789654441177845;-0,8278018794953823;0,1945525873452425;0,43106740340590477;12,333104759454727;12,01266497373581;-29,598689079284668;1,6670482233166695;27,164873480796814;5,9700921177864075;-10,646982491016388;-50,900280475616455;-71,21766805648804;57,64477252960205;-5,53521029651165;-6,366826593875885;0,8354315534234047;-0,24032953660935163;0,41580842807888985;-0,28610662557184696;0,3852903610095382;-0,2327000256627798;-1,4234378337860107;-1,623331069946289;-1,6564431190490723;-1,6575112342834473;-1,6037994623184204;-1,6359959840774536;-1,6553750038146973;-1,6453040838241577;-0,08140688389539719;-0,13618677854537964;-0,02876325696706772;-0,03608758747577667;-0,026321813464164734;0,04966811463236809;0,10460059344768524;-0,02830548584461212;-0,20866712927818298;0,1279468983411789;-0,08888380229473114;-0,0626382827758789;-0,025711452588438988;-0,04234378784894943;-0,07713435590267181;-0,0627908781170845;-1,1295491456985474;-1,157778263092041;-1,154421329498291;-1,240482211112976;-1,1290913820266724;-1,152590274810791;-1,159151554107666;-1,244449496269226;-2,060349464416504;-2,114061117172241;-2,1393911838531494;-2,1242847442626953;-2,075761079788208;-2,114518880844116;-2,1415274143218994;-2,1320667266845703
1,115;0,18692307639867067;-0,0877393176779151;0,8659495040774345;-0,8125428110361099;0,24032965302467346;0,3852903610095382;12,165255844593048;9,433890134096146;-27,72182822227478;1,1329824104905128;25,547417998313904;4,6883344650268555;-10,524909943342209;-51,04524493217468;-70,91249227523804;57,27855563163757;-5,5275809019804;-6,298161298036575;1,0337987914681435;-0,2632180694490671;0,2250706311315298;-0,27847709134221077;0,5836576223373413;-0,29373608995229006;-1,4235904216766357;-1,624856948852539;-1,6576638221740723;-1,6559853553771973;-1,6037994623184204;-1,6353856325149536;-1,6549172401428223;-1,6462196111679077;-0,08186465501785278;-0,13756008446216583;-0,027389945462346077;-0,033798735588788986;-0,027237355709075928;0,050125885754823685;0,10124360769987106;-0,03288319334387779;-0,20958267152309418;0,1259632259607315;-0,08842603117227554;-0,06538490951061249;-0,02662699483335018;-0,04295414686203003;-0,07759212702512741;-0,062333106994628906;-1,1307698488235474;-1,157625675201416;-1,153505802154541;-1,240329623222351;-1,1280231475830078;-1,1521323919296265;-1,158846378326416;-1,245059847831726;-2,057908058166504;-2,111924886703491;-2,1381704807281494;-2,1242847442626953;-2,076218843460083;-2,116960287094116;-2,1421377658843994;-2,1331350803375244
